asset_no,url,img_url,subject,type,region,transfer_price,transfer_rate,description,remark,information,total_review,contact_name,contact_phone,contact_email,valuation,release_time,address,category,trade_type,area,use_area,owner,located,use_type
ZCFC004095,http://www.cnassets.com/moreInformation/house/12/10021/0.html,1,上海市长宁区延安西路1228弄2号33A室等转让,房产,上海市,"5,210.37万元","[u'5,210.37\u4e07\u5143']",,,1,0,,,,"5,210.37",2017.06.05,上海市,房产,,1157.86,1157.86,,上海市长宁区延安西路1228弄,"
"
ZCFC004089,http://www.cnassets.com/moreInformation/house/12/10015/0.html,1,双鸭山市宝山区新安矿通风区二段平房,房产,黑龙江省,15.95万元,[u'15.95\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,15.95,2017.06.05,黑龙江省双鸭山市宝山区,房产,,201.3,201.3,,双鸭山市宝山区新安矿通风区二段,
ZCFC004091,http://www.cnassets.com/moreInformation/house/12/10017/0.html,1,双鸭山市宝山区新安矿付业队平房2,房产,黑龙江省,7.05万元,[u'7.05\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,7.05,2017.06.05,黑龙江省双鸭山市宝山区,房产,,89.0,89.0,,双鸭山市宝山区新安矿付业队,
ZCFC004092,http://www.cnassets.com/moreInformation/house/12/10018/0.html,1,双鸭山市宝山区新安矿付业队平房3,房产,黑龙江省,8.88万元,[u'8.88\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,8.88,2017.06.05,黑龙江省双鸭山市宝山区,房产,,112.0,112.0,,双鸭山市宝山区新安矿付业队,
ZCFC004094,http://www.cnassets.com/moreInformation/house/12/10020/0.html,1,深圳市南山区兴南路南油B区35栋104室房产转让,房产,广东省,455.00万元,[u'455.00\u4e07\u5143'],,,1,0,,,,455.00,2017.06.05,广东省深圳市,房产,,108.0,108.0,,深圳市南山区兴南路南油B区,资产类别 ：不动产
ZCFC004098,http://www.cnassets.com/moreInformation/house/12/10030/0.html,1,北京市丰台区方庄芳城园一区3号楼A903号房产出租,房产,北京市,面议,[u'\u9762\u8bae'],,,1,0,,,,面议,2017.06.05,北京市,房产,,66.88,66.88,, 北京市丰台区方庄芳城园一区,坐落位置： 北京市丰台区方庄芳城园一区3号楼A903号 
ZCFC004080,http://www.cnassets.com/moreInformation/house/12/9984/0.html,1,深圳市福田区华强南路石油大厦1栋2004转让,房产,广东省,238.60万元,[u'238.60\u4e07\u5143'],,,1,0,,,,238.60,2017.06.02,广东省深圳市,房产,,73.62,73.62,,深圳市福田区华强南路,坐落位置  ：深圳市福田区华强南路  
ZCFC004087,http://www.cnassets.com/moreInformation/house/12/10013/0.html,1,双鸭山市宝山区新安矿俱乐部,房产,黑龙江省,223.83万元,[u'223.83\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,223.83,2017.06.05,黑龙江省双鸭山市宝山区,房产,,1628.0,1628.0,,双鸭山市宝山区新安矿俱乐部,
ZCFC004088,http://www.cnassets.com/moreInformation/house/12/10014/0.html,1,双鸭山市宝山区新安矿二区原皮带段平房,房产,黑龙江省,9.98万元,[u'9.98\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,9.98,2017.06.05,黑龙江省双鸭山市宝山区,房产,,126.0,126.0,,双鸭山市宝山区新安矿二区,
ZCFC004083,http://www.cnassets.com/moreInformation/house/12/9987/0.html,1,深圳市福田区华强南路石油大厦1栋2001转让,房产,广东省,239.40万元,[u'239.40\u4e07\u5143'],,,1,0,,,,239.40,2017.06.02,广东省深圳市,房产,,73.62,73.62,,深圳市福田区华强南路,坐落位置：  深圳市福田区华强南路  
ZCFC004084,http://www.cnassets.com/moreInformation/house/12/10010/0.html,1,双鸭山市宝山区新安矿二区岩石山绞车房,房产,黑龙江省,7.12万元,[u'7.12\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,7.12,2017.06.05,黑龙江省双鸭山市宝山区,房产,,104.0,104.0,,双鸭山市宝山区新安矿二区,
ZCFC004081,http://www.cnassets.com/moreInformation/house/12/9985/0.html,1,深圳市福田区华强南路赛格苑B座1702转让,房产,广东省,321.50万元,[u'321.50\u4e07\u5143'],,,1,0,,,,321.50,2017.06.02,广东省深圳市,房产,,98.0,98.0,, 深圳市福田区华强南路 ,坐落位置 ： 深圳市福田区华强南路  
ZCTF000555,http://www.cnassets.com/moreInformation/landHouse/12/9990/0.html,1,吐鲁番石油大厦房屋与配套设施设备及土地使用权转让,土地和房产,新疆维吾尔自治区,"10,941.62万元","[u'10,941.62\u4e07\u5143']",,,1,0,,,,"10,941.62",2017.06.02,,土地和房产,,,,,,
ZCFC004085,http://www.cnassets.com/moreInformation/house/12/10011/0.html,1,双鸭山市宝山区新安矿清真寺,房产,黑龙江省,8.59万元,[u'8.59\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,8.59,2017.06.05,黑龙江省双鸭山市宝山区,房产,,68.7,68.7,,双鸭山市宝山区新安矿清真寺,
ZCFC004086,http://www.cnassets.com/moreInformation/house/12/10012/0.html,1,双鸭山市宝山区新安矿老水电院内原锅炉房,房产,黑龙江省,18.76万元,[u'18.76\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,18.76,2017.06.05,黑龙江省双鸭山市宝山区,房产,,236.8,236.8,,双鸭山市宝山区新安矿老水电院,
ZCFC004082,http://www.cnassets.com/moreInformation/house/12/9986/0.html,1,深圳市福田区彩田路瑰丽福景大厦1栋2407转让,房产,广东省,537.80万元,[u'537.80\u4e07\u5143'],,,1,0,,,,537.80,2017.06.02,广东省深圳市,房产,,99.55,99.55,, 深圳市福田区彩田路,坐落位置 ： 深圳市福田区彩田路  
ZCFC004070,http://www.cnassets.com/moreInformation/house/12/9973/0.html,1,双鸭山市宝山区新安矿二区老锅炉房,房产,黑龙江省,8.10万元,[u'8.10\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,8.10,2017.06.02,黑龙江省双鸭山市宝山区,房产,,116.4,116.4,,双鸭山市宝山区新安矿二区,
ZCFC004078,http://www.cnassets.com/moreInformation/house/12/9982/0.html,1,佛山市禅城区丝织路6号401房产转让,房产,广东省,58.00万元,[u'58.00\u4e07\u5143'],,,1,0,,,,58.00,2017.06.02,广东省佛山市,房产,,123.75,123.75,,佛山市禅城区丝织路6号,
ZCFC004072,http://www.cnassets.com/moreInformation/house/12/9976/0.html,1,深圳市宝安区新安街道广深高速公路东侧招商华侨城曦城商业7栋转让,房产,广东省,"5,345.00万元","[u'5,345.00\u4e07\u5143']",,,1,0,,,,"5,345.00",2017.06.02,广东省深圳市,房产,,1044.5,1044.5,,,坐落位置 ： 深圳市宝安区新安街道广深高速公路东侧招商华侨城曦城商业7栋  
ZCFC004071,http://www.cnassets.com/moreInformation/house/12/9975/0.html,1,张家口同盛大厦1-5层转让,房产,河北省,"9,500.00万元","[u'9,500.00\u4e07\u5143']",,,1,0,,,,"9,500.00",2017.06.02,河北省张家口市,房产,,10710.03,10710.03,,河北省张家口市宣化区宣府大街77号,坐落位置 ：河北省张家口市宣化区宣府大街77号 
ZCFC004076,http://www.cnassets.com/moreInformation/house/12/9980/0.html,1,乌鲁木齐市新港世纪花园小区38号楼1单元102室房产转让,房产,新疆维吾尔自治区,60.19万元,[u'60.19\u4e07\u5143'],,,1,0,,,,60.19,2017.06.02,新疆维吾尔自治区乌鲁木齐市,房产,,121.38,121.38,,乌鲁木齐市新市区新港世纪花园小区,坐落位置： 乌鲁木齐市新市区新港世纪花园小区38号楼1单元  
ZCFC004073,http://www.cnassets.com/moreInformation/house/12/9977/0.html,1,中国石油大连大厦项目转让,房产,辽宁省,面议,[u'\u9762\u8bae'],,,1,0,,,,面议,2017.06.02,辽宁省大连市,房产,,,,,,一、项目简介
ZCFC004079,http://www.cnassets.com/moreInformation/house/12/9983/0.html,1,深圳市福田区华强南路石油大厦1栋2002转让,房产,广东省,329.20万元,[u'329.20\u4e07\u5143'],,,1,0,,,,329.20,2017.06.02,广东省深圳市,房产,,101.22,101.22,, 深圳市福田区华强南路,坐落位置 ： 深圳市福田区华强南路  
ZCFC004077,http://www.cnassets.com/moreInformation/house/12/9981/0.html,1,双流县西航港街道成白路社区房地产转让,房产,重庆市,"5,740.00万元","[u'5,740.00\u4e07\u5143']",,,1,0,,,,"5,740.00",2017.06.02,重庆市,房产,,,,,,坐落位置：  西航港街道成白路社区1栋1楼、西航港街道成白路社区2栋1楼  
ZCFC004075,http://www.cnassets.com/moreInformation/house/12/9979/0.html,1,乌鲁木齐市新港世纪花园小区38号楼1单元102室房产转让,房产,新疆维吾尔自治区,60.53万元,[u'60.53\u4e07\u5143'],,,1,0,,,,60.53,2017.06.02,新疆维吾尔自治区乌鲁木齐市,房产,,122.06,122.06,, 乌鲁木齐市新市区新港世纪花园小区,坐落位置 ： 乌鲁木齐市新市区新港世纪花园小区38号楼1单元  
ZCFC004074,http://www.cnassets.com/moreInformation/house/12/9978/0.html,1,浙江省湖州市中南大厦部分房产转让,房产,浙江省,面议,[u'\u9762\u8bae'],,,1,0,,,,面议,2017.06.02,浙江省湖州市,房产,,,,,浙江省湖州市新竹路66,中南大厦权属属于中机南方机械股份有限公司，为中机南方机械股份有限公司与开发商共建而成，交房时间为2015年。
ZCFC004067,http://www.cnassets.com/moreInformation/house/12/9970/0.html,1,双鸭山市宝山区新安矿老木器厂平房,房产,黑龙江省,58.44万元,[u'58.44\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,58.44,2017.06.02,黑龙江省双鸭山市宝山区,房产,,774.46,774.46,,双鸭山市宝山区新安矿老木器厂,
ZCFC004061,http://www.cnassets.com/moreInformation/house/12/9964/0.html,1,双鸭山市宝山区东保卫职教科宿舍楼,房产,黑龙江省,753.55万元,[u'753.55\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,753.55,2017.06.02,黑龙江省双鸭山市宝山区,房产,,5600.0,5600.0,,双鸭山市宝山区东保卫职教科,
ZCFC004062,http://www.cnassets.com/moreInformation/house/12/9965/0.html,1,双鸭山市宝山区新安矿贸易市场,房产,黑龙江省,140.25万元,[u'140.25\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,140.25,2017.06.02,黑龙江省双鸭山市宝山区,房产,,1261.0,1261.0,,双鸭山市宝山区新安矿贸易市场,
ZCFC004068,http://www.cnassets.com/moreInformation/house/12/9971/0.html,1,双鸭山市宝山区新安矿老列电平房,房产,黑龙江省,18.73万元,[u'18.73\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,18.73,2017.06.02,黑龙江省双鸭山市宝山区,房产,,248.2,248.2,,双鸭山市宝山区新安矿老列电平房,
ZCFC004064,http://www.cnassets.com/moreInformation/house/12/9967/0.html,1,双鸭山市宝山区新安矿副业队养猪场、白酒厂、面粉厂及库房,房产,黑龙江省,119.37万元,[u'119.37\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,119.37,2017.06.02,黑龙江省双鸭山市宝山区,房产,,1562.4,1562.4,,双鸭山市宝山区新安矿副业队,
ZCFC004063,http://www.cnassets.com/moreInformation/house/12/9966/0.html,1,双鸭山市宝山区新安矿西小屯学校,房产,黑龙江省,26.39万元,[u'26.39\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,26.39,2017.06.02,黑龙江省双鸭山市宝山区,房产,,256.2,256.2,,双鸭山市宝山区新安矿西小屯学校,
ZCFC004069,http://www.cnassets.com/moreInformation/house/12/9972/0.html,1,双鸭山市宝山区新安矿二区老木厂平房,房产,黑龙江省,12.36万元,[u'12.36\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,12.36,2017.06.02,黑龙江省双鸭山市宝山区,房产,,163.8,163.8,,双鸭山市宝山区新安矿二区,
ZCFC004066,http://www.cnassets.com/moreInformation/house/12/9969/0.html,1,双鸭山市宝山区新安矿老轧钢厂平房,房产,黑龙江省,49.87万元,[u'49.87\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,49.87,2017.06.02,黑龙江省双鸭山市宝山区,房产,,660.9,660.9,,双鸭山市宝山区新安矿老轧钢厂,
ZCFC004065,http://www.cnassets.com/moreInformation/house/12/9968/0.html,1,双鸭山市宝山区新安矿文体中心对过台球厅,房产,黑龙江省,23.75万元,[u'23.75\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,23.75,2017.06.02,黑龙江省双鸭山市宝山区,房产,,166.14,166.14,,双鸭山市宝山区新安矿文体中心对过,
ZCFC004055,http://www.cnassets.com/moreInformation/house/12/9956/0.html,1,盛泰公司9号楼3单元2层3号（锦绣家园一期）,房产,黑龙江省,22.17万元,[u'22.17\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,22.17,2017.06.01,黑龙江省双鸭山市,房产,,81.18,81.18,,盛泰公司9号楼3单元2层3号,
ZCFC004057,http://www.cnassets.com/moreInformation/house/12/9958/0.html,1,路桥公司双富煤场站台及铁路专用线（双富车站）,房产,黑龙江省,57.57万元,[u'57.57\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,57.57,2017.06.01,黑龙江省,房产,,3765.0,3765.0,,路桥公司双富煤场（双富车站）,
ZCTF000554,http://www.cnassets.com/moreInformation/landHouse/12/9959/0.html,1,双鸭山秃顶山供应公司房屋、构筑物（附土地）,土地和房产,黑龙江省,"1,094.52万元","[u'1,094.52\u4e07\u5143']",,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,"1,094.52",2017.06.01,双鸭山秃顶山供应公司,土地和房产,,双鸭山秃顶山供应公司,双鸭山秃顶山供应公司,,,
ZCFC004053,http://www.cnassets.com/moreInformation/house/12/9954/0.html,1,盛泰公司9号楼3单元2层1号（锦绣家园一期）,房产,黑龙江省,19.03万元,[u'19.03\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,19.03,2017.06.01,黑龙江省双鸭山市,房产,,69.69,69.69,,盛泰公司9号楼3单元2层1号,
ZCFC004054,http://www.cnassets.com/moreInformation/house/12/9955/0.html,1,盛泰公司9号楼3单元2层2号（锦绣家园一期）,房产,黑龙江省,16.38万元,[u'16.38\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,16.38,2017.06.01,黑龙江省双鸭山市,房产,,59.98,59.98,,盛泰公司9号楼3单元2层2号,
ZCFC004052,http://www.cnassets.com/moreInformation/house/12/9953/0.html,1,盛泰公司9号楼2单元2层3号（锦绣家园一期）,房产,黑龙江省,19.03万元,[u'19.03\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,19.03,2017.06.01,黑龙江省双鸭山市,房产,,69.69,69.69,,盛泰公司9号楼2单元2层3号,
ZCFC004051,http://www.cnassets.com/moreInformation/house/12/9952/0.html,1,盛泰公司9号楼2单元2层2号（锦绣家园一期）,房产,黑龙江省,18.43万元,[u'18.43\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,18.43,2017.06.01,黑龙江省双鸭山市,房产,,67.48,67.48,,盛泰公司9号楼2单元2层2号,
ZCFC004059,http://www.cnassets.com/moreInformation/house/12/9961/0.html,1,双鸭山市宝山区东保卫百货,房产,黑龙江省,69.08万元,[u'69.08\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,69.08,2017.06.01,黑龙江省双鸭山市宝山区,房产,,1345.76,1345.76,,双鸭山市宝山区东保卫百货,
ZCFC004056,http://www.cnassets.com/moreInformation/house/12/9957/0.html,1,长春办事处（长春市朝阳区永昌街1路23-10号）,房产,吉林省,639.59万元,[u'639.59\u4e07\u5143'],,声明：以上情况以买卖双方实际洽谈内容为准，发布方不就发布本信息承担任何法律责任。,1,0,,,,639.59,2017.06.01,吉林省长春市朝阳区,房产,,882.14,882.14,,长春市朝阳区永昌街1路23-10号,
